"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","3","11","48","5","0","4","3","0","1","1","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","0","0","4","12","34","6","0","4","3","0","1","0","0","5","0","0","0","1","0","0","0","0","1","","","","","",""
"区西南部","0","0","0","7","28","17","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","10","53","7","0","2","6","0","0","0","0","7","0","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","0","0","2","18","40","19","0","3","8","0","1","1","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","0","0","0","22","21","8","1","8","8","0","0","3","0","8","2","0","0","1","0","0","0","0","0","","","","","",""
"区東部","0","0","1","10","32","6","0","9","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","7","18","3","0","3","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","22","8","0","0","4","0","0","1","0","2","0","0","0","1","0","0","1","0","0","","","","","",""
"北多摩西部","0","0","0","2","4","1","1","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","15","7","0","1","6","0","0","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","0","8","26","6","0","1","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","1","10","110","341","93","2","42","50","1","4","9","1","34","2","0","0","6","0","0","3","0","1","","","","","",""
