"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","2","2","8","0","10","0","2","0","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","2","0","8","9","12","1","6","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","10","13","2","11","1","4","0","2","1","1","1","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","0","1","4","0","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","7","0","23","2","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","1","7","6","1","6","3","2","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","4","20","35","1","24","3","8","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","7","0","0","10","18","0","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","12","16","0","7","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","18","38","75","4","14","13","5","0","8","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","5","47","48","12","23","5","5","0","4","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","7","0","2","0","3","0","0","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"中野区","0","0","0","1","31","1","12","2","2","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","5","26","0","8","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","1","2","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","0","0","0","5","9","1","14","3","5","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","3","9","17","0","1","8","2","0","3","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","7","21","3","8","11","1","0","2","6","1","0","2","0","0","0","1","0","0","0","","","","","",""
"練馬区","0","0","5","30","32","3","9","16","2","0","3","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","25","34","3","11","18","9","0","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","2","11","36","4","8","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","8","14","35","0","22","2","6","6","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","5","20","61","5","23","8","7","1","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","18","41","4","8","5","3","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","5","29","1","10","3","3","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","3","17","15","1","8","16","4","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","0","30","58","2","6","11","4","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","0","3","34","52","7","19","21","8","0","13","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","10","67","59","10","19","5","4","0","5","5","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","1","89","459","823","68","319","168","102","7","76","32","12","1","2","6","0","0","6","0","0","0","","","","","",""
