"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","1","11","48","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","1","23","6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","0","1","13","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","1","0","0","5","20","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","7","11","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","6","0","0","7","69","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","8","0","0","3","46","3","0","0","4","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","2","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","11","1","10","6","58","5","0","2","1","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","11","0","0","6","63","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","2","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","11","0","0","5","43","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","5","0","2","5","45","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","0","20","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","0","0","4","20","2","1","0","1","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","1","12","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"練馬区","20","0","0","4","12","4","0","0","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","0","6","19","6","1","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","9","0","0","1","26","1","0","0","2","0","0","1","1","0","0","0","0","0","4","0","","","","","",""
"江戸川","14","2","2","8","39","3","0","0","1","0","0","3","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","2","0","1","21","51","6","0","3","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","15","0","0","33","62","5","0","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","0","0","3","27","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","1","0","6","27","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","0","5","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","15","0","0","0","32","6","0","0","2","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","9","1","3","9","52","10","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","190","7","19","163","919","93","2","8","33","0","2","26","4","1","0","3","0","0","6","0","","","","","",""
