"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","10","0","0","0","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","27","0","0","0","51","7","0","0","28","1","0","0","1","0","2","1","0","0","0","0","0","0","0","0"
"1歳","81","0","0","2","118","24","3","4","20","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"2歳","94","0","1","2","83","18","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","129","0","3","4","80","18","2","2","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0"
"4歳","169","0","3","6","107","11","3","2","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0"
"5歳","178","0","2","11","93","10","0","3","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0"
"6歳","167","0","0","7","63","9","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0"
"7歳","117","0","0","6","52","5","0","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"8歳","101","0","1","3","49","4","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"9歳","92","0","0","7","41","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","233","0","0","10","87","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","91","0","0","0","39","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1"
"20〜29歳","84","0","0","7","162","5","0","0","0","0","0","2","0","3","0","0","0","4","1","0","0","0","0","4"
"30〜39歳","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"40〜49歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1796","0","10","65","1034","114","8","18","52","1","0","2","6","23","5","3","0","22","1","0","0","3","0","5"
