"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","5","0","0","3","5","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","5","14","0","0","46","9","0","0","36","0","0","0","0","0","8","3","0","0","1","0","0","0","0"
"1歳","18","22","4","3","105","37","6","4","36","0","0","1","0","3","3","2","0","0","0","0","0","0","0"
"2歳","20","4","5","11","71","29","2","3","4","0","0","0","0","3","3","1","0","0","0","0","0","0","0"
"3歳","22","1","9","17","66","29","2","6","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"4歳","26","5","4","33","67","37","1","15","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"5歳","32","1","4","53","65","18","1","18","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","23","1","4","41","51","9","1","14","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0"
"7歳","50","0","3","28","46","9","0","11","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","24","0","1","24","47","3","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","17","0","0","15","28","4","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"10〜14歳","65","0","2","20","89","6","0","6","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","30","0","0","1","39","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","38","3","3","31","204","7","0","2","0","3","0","1","0","1","2","0","0","3","0","0","0","0","0"
"30〜39歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","498","56","39","277","927","204","13","87","77","4","0","4","0","33","22","6","0","15","1","0","2","0","0"
