"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","22","7","5","13","1","7","6","0","",""
"区南部","3","0","0","0","0","0","5","0","0","",""
"区西南部","2","2","0","0","0","0","3","2","0","",""
"区西部","21","7","4","6","1","0","14","11","1","",""
"区西北部","12","3","2","0","2","0","4","0","0","",""
"区東北部","3","0","1","0","0","0","1","0","0","",""
"区東部","7","0","0","0","0","0","0","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","1","0","0","3","0","0","0","0","",""
"北多摩西部","6","2","0","8","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","3","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","92","37","14","19","20","1","43","25","1","",""
