"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","3","1700","3","2","1","33","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","*","7","10","4","150","1","5","1","22","7","0","7","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"1歳","1","7","7944","16","56","29","240","4","26","12","58","22","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","2","*","4","10","48","166","4","17","21","6","15","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","2","*","5","8","93","128","6","5","24","4","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","2","*","2","9","85","120","10","6","32","3","3","7","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","1","4230","0","6","78","134","10","3","34","1","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","*","0","2","120","95","16","4","18","1","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","*","0","6","99","99","20","7","17","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","2","*","0","2","68","80","32","1","20","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","*","0","3","64","71","17","0","3","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","16","10","2302","0","3","121","198","50","6","13","0","2","2","2","0","0","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","8","21","1120","0","0","8","43","4","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","57","898","0","2","32","121","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","3","41","984","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","46","986","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","3","66","887","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"60〜69歳","2","34","555","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70〜79歳","0","26","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","9"
"80歳以上","0","30","313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","1","0","0","0","0","1","0","0","0","13"
"合計","60","351","22333","37","119","850","1678","176","81","197","95","67","30","24","10","0","19","1","1","9","1","1","4","33","1","0","0","0","0","3","0","0","0","33"
