"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","16","3","7","16","0","2","2","0","",""
"区南部","1","0","0","0","0","0","1","1","0","",""
"区西南部","0","0","0","0","0","0","4","0","0","",""
"区西部","6","8","8","3","0","0","18","9","0","",""
"区西北部","10","4","1","2","2","0","3","0","0","",""
"区東北部","2","1","0","0","0","0","2","0","0","",""
"区東部","10","1","0","0","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","1","1","1","6","0","4","0","1","",""
"北多摩西部","5","1","0","4","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","11","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","86","32","13","17","26","0","48","17","1","",""
