"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","3","4","9","44","3","1","1","3","1","0","0","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","23","7","2","22","64","11","1","5","9","0","0","1","0","4","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","1","0","7","46","11","2","12","6","0","0","0","0","2","3","1","0","1","1","0","0","0","0","","","","","",""
"区西部","37","2","0","16","54","19","3","4","5","1","0","0","0","1","0","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","38","0","1","13","40","12","1","7","6","0","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","19","1","7","11","40","10","0","2","3","0","0","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","30","1","4","28","43","8","2","6","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","7","1","0","1","11","4","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","24","2","1","18","45","15","0","4","3","1","0","1","0","2","5","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","12","0","1","0","10","3","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","18","0","0","6","23","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","14","9","2","6","27","7","1","3","4","0","0","0","0","3","2","2","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","247","27","22","138","447","106","12","51","44","3","0","2","0","25","14","5","0","8","1","0","2","0","0","","","","","",""
