"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","1","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","4","0","1","28","3","19","0","0","0","2","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","0","8","8","3","15","0","33","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","5","7","11","13","1","15","0","1","0","10","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"文京","0","2","2","10","9","1","18","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","5","8","21","1","19","0","3","0","4","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","2","4","6","0","18","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","6","1","8","38","1","35","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","6","8","1","27","0","3","0","5","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","6","2","5","17","6","26","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","27","16","23","45","0","55","1","5","0","12","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","4","3","5","30","52","7","80","0","2","0","18","6","4","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","9","0","19","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","1","1","4","10","17","7","38","0","5","0","5","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","1","3","6","20","2","32","1","4","0","7","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","2","0","7","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","5","4","18","0","21","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","4","14","4","10","1","21","0","3","0","11","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","2","1","16","2","12","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","9","2","19","30","2","81","0","5","0","11","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","1","3","2","4","42","1","41","0","7","0","13","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","1","8","32","0","36","0","7","0","15","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","1","9","23","40","1","62","0","3","0","24","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","13","26","69","2","33","0","3","0","9","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","1","0","1","8","37","2","40","0","4","0","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","5","4","9","0","15","1","1","0","3","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","5","8","30","0","14","0","2","0","5","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","0","2","2","21","30","4","54","0","7","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","5","10","22","41","3","41","2","6","0","13","3","5","0","0","4","0","0","1","0","0","0","","","","","",""
"多摩小平","0","3","14","36","76","4","73","0","10","0","9","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","96","144","317","790","52","980","6","98","0","198","47","19","1","1","17","0","0","2","0","0","0","","","","","",""
