"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","3","0"
"1〜4歳","0","0","0","0","0","0","2","9","0"
"5〜9歳","0","0","0","0","0","0","0","0","1"
"10〜14歳","0","0","0","0","0","0","1","0","1"
"15〜19歳","27","2","8","2","0","0","0","0","0"
"20〜24歳","57","14","15","27","11","0","0","1","0"
"25〜29歳","59","19","9","27","4","1","2","0","0"
"30〜34歳","33","18","8","23","1","0","1","0","0"
"35〜39歳","26","7","2","16","2","0","2","1","0"
"40〜44歳","17","9","0","8","2","1","3","1","0"
"45〜49歳","5","2","1","6","4","2","2","0","0"
"50〜54歳","4","4","0","3","0","0","2","1","0"
"55〜59歳","0","3","1","2","1","0","6","1","1"
"60〜64歳","0","4","0","0","0","0","11","4","1"
"65〜69歳","0","2","0","0","0","0","12","1","3"
"70歳以上","0","1","0","0","1","0","42","8","1"
"合計","228","85","44","114","26","4","89","30","8"
