"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","14","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","19","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","31","0","0","3","14","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"文京","50","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","65","0","1","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","33","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","92","0","0","2","38","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","28","0","1","1","27","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","39","0","0","1","12","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","69","0","1","1","63","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","94","0","0","4","59","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","","","","","",""
"渋谷区","20","0","1","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","48","0","0","2","21","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","74","0","0","1","46","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","25","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","45","1","1","4","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","61","0","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","61","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","51","0","2","1","42","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","127","1","0","0","25","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","43","0","0","2","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","110","0","0","1","41","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","99","0","2","0","88","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","86","0","0","4","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","47","0","1","0","17","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","55","0","0","0","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","109","0","0","1","41","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","179","0","0","6","67","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩小平","141","1","2","2","82","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1920","3","12","37","899","9","7","3","27","1","4","3","2","1","0","1","0","0","0","0","8","","","","","",""
