"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","6","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","12","4","0","1","1","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","66","7","0","15","10","4","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","38","7","0","2","2","9","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"文京","70","3","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","53","2","0","7","2","15","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","46","18","0","2","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"江東区","89","28","3","14","4","17","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","64","8","0","8","9","8","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","64","12","0","3","3","5","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","182","23","0","11","19","24","0","12","0","1","5","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","231","33","0","24","15","13","0","13","0","1","0","0","0","0","0","3","0","1","0","0","0","0","2","","","","","",""
"渋谷区","29","5","0","1","2","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","100","19","0","3","16","13","2","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","99","16","0","8","8","14","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","47","17","0","7","0","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","130","13","0","6","10","8","0","10","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","81","6","1","3","4","2","1","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","150","20","0","4","6","16","0","4","0","1","0","0","1","0","0","1","0","0","0","0","0","1","2","","","","","",""
"練馬区","165","22","1","13","14","14","0","12","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","132","26","0","9","0","19","2","6","0","3","2","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","63","12","0","2","4","7","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","136","16","0","32","22","20","0","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","226","26","0","7","11","28","0","14","0","1","0","2","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"町田市","76","18","0","4","11","23","0","2","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","39","19","0","1","0","3","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","51","11","0","5","5","2","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","120","29","1","1","13","9","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","","","","","",""
"多摩府中","461","48","0","19","34","22","2","13","0","9","3","1","1","0","0","0","0","0","0","0","0","1","5","","","","","",""
"多摩小平","217","29","0","26","21","34","0","12","0","4","4","0","0","0","0","1","0","0","0","0","0","4","5","","","","","",""
"島しょ","7","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3260","506","6","238","250","344","10","183","1","36","33","6","5","1","0","13","0","1","0","0","0","10","24","","","","","",""
