"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","30","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","35","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","40","1","4","5","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","65","0","0","1","16","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"文京","46","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","47","0","0","1","14","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","47","0","0","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","70","0","0","1","16","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","61","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","40","0","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","143","0","0","2","34","4","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","83","0","0","1","14","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","40","0","0","1","16","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","106","0","0","1","29","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","136","1","0","4","32","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","31","0","0","0","2","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","77","0","0","5","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","38","0","0","0","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","47","0","0","4","9","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","112","0","0","4","19","2","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","57","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","103","0","0","1","7","3","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","115","0","3","4","16","5","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","35","0","0","0","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"町田市","129","0","0","3","19","1","0","0","1","0","0","1","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","180","0","0","2","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","63","0","0","2","23","1","0","0","2","0","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","115","0","0","0","6","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","164","0","0","3","15","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","184","0","1","3","35","7","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2445","2","8","51","418","54","7","12","21","0","0","4","0","38","1","0","0","3","0","0","2","0","0","","","","","",""
