"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","4","25","41","13","2","5","3","0","0","1","2","2","1","0","0","5","0","0","1","0","1","","","","","",""
"区南部","0","1","9","14","46","10","1","6","3","0","0","2","0","1","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","0","0","3","18","38","6","2","14","5","0","0","1","0","2","1","0","0","4","0","0","0","0","0","","","","","",""
"区西部","0","1","16","22","63","15","1","3","4","0","0","3","1","3","0","2","0","1","0","0","0","0","2","","","","","",""
"区西北部","0","1","9","10","32","12","3","3","6","0","0","1","2","2","0","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","0","7","4","37","12","6","2","4","0","0","1","1","1","2","0","1","0","0","0","1","0","0","","","","","",""
"区東部","0","0","8","31","63","22","2","5","9","0","0","7","2","8","3","0","1","1","0","1","0","0","2","","","","","",""
"西多摩","0","0","5","2","10","1","0","3","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","2","1","6","26","76","30","5","7","8","0","0","7","3","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","9","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","4","14","6","2","4","3","0","0","4","0","3","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","1","0","2","15","35","1","1","1","4","0","1","8","0","2","1","0","0","4","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","5","70","172","465","132","25","54","52","0","1","36","12","30","12","2","2","20","0","1","2","0","8","","","","","",""
