"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","17","5","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","7","18","4","4","155","17","2","0","34","0","1","0","0","1","0","0","0","0","0","0"
"1歳","28","29","10","8","413","44","11","3","41","0","1","4","2","0","0","0","0","0","0","0"
"2歳","25","12","3","18","294","34","17","3","5","0","1","9","0","1","0","0","0","0","1","0"
"3歳","30","6","4","29","240","45","8","3","2","0","3","11","1","0","0","0","0","0","0","0"
"4歳","31","3","17","51","257","43","8","9","0","0","1","13","0","0","0","0","0","0","3","0"
"5歳","58","3","7","42","242","33","6","7","0","1","0","11","0","0","0","0","0","0","2","0"
"6歳","40","0","6","55","182","19","6","7","0","0","1","4","0","0","0","0","0","0","1","0"
"7歳","43","0","4","55","160","8","1","5","0","0","0","8","0","0","0","0","0","0","0","0"
"8歳","43","0","2","34","110","5","0","1","0","1","0","3","0","0","0","0","0","0","0","0"
"9歳","25","0","4","29","83","4","1","1","0","0","0","10","1","0","0","0","0","0","1","0"
"10〜14歳","83","0","2","57","202","5","0","0","0","1","0","14","0","0","0","0","0","0","1","0"
"15〜19歳","22","0","0","3","49","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","55","2","2","30","396","2","1","2","0","7","1","3","0","0","0","2","0","0","0","0"
"30〜39歳","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0"
"40〜49歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","674","77","65","415","2800","264","61","41","84","12","9","90","4","2","0","10","0","0","10","0"
