"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","0","6","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","0","2","0","32","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","5","0","6","14","2","0","0","2","0","0","0","1","0","0","0","0","1","1","0","","","","","",""
"文京","1","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","2","2","2","12","2","0","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","2","13","3","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","3","0","2","3","43","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","6","1","0","2","36","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","7","4","2","4","65","5","2","2","0","1","0","5","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","0","1","33","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","22","3","1","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","0","1","30","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","7","27","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","0","1","0","10","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","11","20","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"荒川区","1","0","0","2","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","2","11","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","13","1","0","1","30","5","1","1","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","0","3","23","4","2","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","0","0","0","9","5","0","0","0","0","0","3","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","3","0","3","14","29","5","1","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","2","5","16","56","5","0","1","1","0","0","3","2","0","0","0","0","0","0","0","","","","","",""
"町田市","3","2","0","11","95","8","1","3","3","0","1","4","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","4","0","0","20","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","1","7","0","0","21","11","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","1","13","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","9","5","0","5","35","3","3","0","1","0","0","0","0","0","0","0","1","0","4","0","","","","","",""
"多摩小平","17","13","2","4","53","1","7","0","2","1","0","3","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","101","50","20","98","781","85","28","8","33","4","6","43","6","0","0","2","1","1","7","0","","","","","",""
