"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","0","5","4","23","8","1","2","4","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"区南部","12","1","2","9","50","5","1","1","4","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","16","1","1","18","53","3","2","1","2","0","1","1","0","0","1","1","0","0","0","0","0","","","","","",""
"区西部","11","0","2","13","61","5","3","1","2","0","0","1","1","1","0","0","0","0","1","0","0","","","","","",""
"区西北部","3","1","1","9","46","5","1","0","9","0","1","1","0","0","0","2","0","0","2","0","0","","","","","",""
"区東北部","14","2","0","20","73","7","1","2","2","0","1","2","1","0","0","0","0","0","2","0","1","","","","","",""
"区東部","16","3","2","12","71","2","1","3","5","0","1","3","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","3","11","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","2","2","22","123","9","1","4","5","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","5","16","1","1","1","4","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","0","3","8","42","1","3","1","5","1","0","2","2","0","0","1","0","0","2","0","0","","","","","",""
"北多摩北部","6","1","1","3","42","2","1","1","5","0","0","0","0","0","0","16","0","0","1","0","0","","","","","",""
"島しょ","4","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","115","11","20","126","611","50","16","18","48","1","4","21","6","1","1","22","0","0","10","0","1","","","","","",""
