"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","6","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","4","6","1","2","20","4","10","0","22","0","16","0","5","1","0","0","0","0","0","0"
"1歳","2","6","2","0","41","5","45","2","20","0","35","3","6","0","0","0","0","0","0","0"
"2歳","10","0","2","0","23","3","33","3","4","0","19","10","3","0","0","0","0","1","0","0"
"3歳","5","0","1","2","22","13","20","3","1","0","25","10","2","0","0","0","0","0","0","0"
"4歳","7","0","4","7","12","1","16","10","1","0","15","6","2","0","0","0","0","0","0","0"
"5歳","7","0","3","5","17","7","10","2","0","0","8","9","1","0","0","0","0","0","0","0"
"6歳","7","0","0","4","12","2","6","3","0","0","5","8","0","0","0","0","0","0","0","0"
"7歳","12","0","1","1","5","0","2","1","0","1","1","5","0","0","0","0","0","0","2","0"
"8歳","13","0","0","6","3","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0"
"9歳","18","0","0","3","6","1","2","1","0","0","0","5","0","0","0","0","0","0","0","0"
"10〜14歳","56","0","2","7","18","0","4","0","0","0","1","7","0","0","0","0","0","0","0","0"
"15〜19歳","65","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","37","0","0","3","12","0","0","0","0","2","0","3","0","0","0","2","0","0","0","0"
"30〜39歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","267","13","16","40","204","36","149","25","50","3","128","68","19","1","0","13","0","2","2","0"
