"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"みなと","0","0","1","6","38","8","2","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","13","3","0","1","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"文京","0","0","0","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","4","12","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","4","5","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","1","6","38","4","2","1","2","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"品川区","8","0","0","14","26","2","0","0","6","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","6","15","37","6","0","0","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","0","6","12","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","3","20","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","1","4","29","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","8","4","5","0","0","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","6","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","1","1","10","3","0","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"足立","1","0","1","7","18","5","0","0","5","0","0","4","3","0","0","2","0","0","0","0","","","","","",""
"葛飾区","0","0","0","2","7","2","0","0","2","0","1","2","0","0","0","0","0","0","3","2","","","","","",""
"江戸川","2","0","1","13","9","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","0","0","1","17","28","18","1","3","2","1","0","4","1","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","28","31","4","0","4","4","1","0","0","0","0","0","4","0","0","0","0","","","","","",""
"西多摩","1","0","1","7","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","5","11","2","2","0","5","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","5","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","5","11","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","5","17","26","12","0","0","4","0","2","0","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","25","0","23","188","425","109","9","10","49","4","7","28","7","0","0","15","0","0","4","2","","","","","",""
