"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","10","9","23","125","20","1","2","6","1","1","4","1","0","0","0","0","0","3","0","","","","","",""
"区南部","57","4","10","18","151","7","3","14","1","0","1","5","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","22","0","2","12","129","12","3","5","1","0","0","5","0","0","0","1","0","0","0","0","","","","","",""
"区西部","14","4","6","15","152","8","0","1","5","0","0","0","2","0","0","3","0","0","0","0","","","","","",""
"区西北部","12","1","2","26","135","15","0","0","2","1","0","4","1","0","0","5","0","0","0","0","","","","","",""
"区東北部","16","3","13","32","142","6","2","1","2","0","0","2","0","0","0","1","0","0","2","0","","","","","",""
"区東部","20","5","10","54","179","18","1","7","1","0","1","4","0","0","0","2","0","0","0","0","","","","","",""
"西多摩","7","3","0","1","49","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","38","9","4","51","284","35","4","6","5","2","1","6","2","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","8","0","1","2","22","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","10","2","10","58","12","1","4","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","14","16","6","19","82","17","0","0","5","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","65","65","263","1508","163","15","41","33","5","4","34","6","0","0","17","0","0","5","0","","","","","",""
