"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","14","3","2","5","0","0","0","0","0","2","2"
"中央区","9","2","1","1","0","0","0","0","0","3","0"
"みなと","7","33","10","8","0","0","7","0","0","2","1"
"新宿区","34","16","60","19","0","0","18","1","0","7","2"
"文京","4","0","0","1","0","0","4","0","0","1","1"
"台東","9","0","1","7","1","0","0","0","0","2","0"
"墨田区","7","0","0","4","0","0","6","1","0","2","1"
"江東区","13","5","2","6","0","0","0","0","0","2","0"
"品川区","6","3","2","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","3","0","1","0","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","9","2","0","0","2"
"渋谷区","16","13","1","12","0","0","4","0","0","5","1"
"中野区","0","0","0","0","0","0","0","0","0","2","0"
"杉並","9","4","0","4","0","0","1","0","0","2","2"
"池袋","12","6","4","9","0","0","3","0","0","3","1"
"北区","1","0","1","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","6","0","1","3","0","0","0","3","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","1","1","2","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","2","0","1","0","1"
"江戸川","8","1","0","1","1","0","0","0","0","2","0"
"八王子市","4","0","0","0","0","0","4","0","0","4","1"
"町田市","2","2","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","14","2","0","2","0","0","1","0","0","2","1"
"多摩府中","0","0","1","0","0","0","17","0","0","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","185","91","88","85","2","0","76","7","1","55","25"
