"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","3","0"
"1〜4歳","0","0","0","0","0","0","5","12","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","2","0","0","1","0","0","0","0","0"
"20〜24歳","15","3","4","11","0","0","7","0","0"
"25〜29歳","25","7","7","25","0","1","0","0","0"
"30〜34歳","15","5","5","9","0","0","0","0","0"
"35〜39歳","10","6","8","11","0","1","2","0","0"
"40〜44歳","15","7","6","7","0","0","2","0","0"
"45〜49歳","6","3","1","3","0","0","2","0","0"
"50〜54歳","4","1","0","1","0","0","4","0","0"
"55〜59歳","1","4","1","3","0","0","5","1","0"
"60〜64歳","1","0","0","0","0","0","13","1","1"
"65〜69歳","0","3","0","0","0","0","11","1","1"
"70歳以上","0","0","0","0","0","0","45","6","0"
"合計","94","39","32","71","0","2","102","27","2"
