"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","32","5","1","13","46","11","1","7","3","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","27","10","3","22","81","16","2","5","6","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","44","1","0","10","43","10","1","3","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"区西部","86","1","1","13","67","12","0","1","1","0","0","0","0","4","0","0","0","1","0","1","2","0","0","","","","","",""
"区西北部","88","2","2","5","47","5","0","2","7","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","46","0","1","5","35","11","1","0","4","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","91","3","2","31","64","5","2","13","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","0","0","4","8","6","1","3","3","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","46","2","2","17","36","7","2","2","5","1","0","0","0","5","2","1","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","17","0","1","3","16","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","47","1","0","4","9","7","0","2","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","36","6","2","12","20","6","3","2","3","0","0","2","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","573","31","15","140","472","100","13","40","46","1","0","4","0","27","5","1","0","5","0","1","3","0","0","","","","","",""
