"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","10","1","0","5","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","11","4","1","43","9","0","1","31","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"1歳","4","20","4","6","103","27","7","2","31","0","0","0","0","1","1","1","0","0","0","0","1","0","0"
"2歳","7","10","3","4","89","25","3","4","3","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"3歳","11","5","5","14","62","26","0","12","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4歳","4","3","4","31","58","22","1","16","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"5歳","11","1","2","34","54","10","1","16","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0"
"6歳","1","0","1","33","41","13","0","15","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","5","0","0","24","50","3","0","11","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","15","50","3","0","11","2","0","1","0","0","3","2","0","0","0","0","0","0","0","0"
"9歳","7","0","1","13","33","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","23","0","0","19","69","3","0","5","0","0","0","0","1","5","1","0","0","0","0","0","0","0","0"
"15〜19歳","22","0","0","7","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","16","2","2","14","247","3","0","2","1","2","0","1","1","3","0","0","0","3","0","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","166","62","28","215","945","148","12","98","73","3","1","2","3","31","10","2","0","9","1","0","4","0","0"
