"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","106","2","1","6","28","1","93","3","2","13","1","0","0","0","2","0","0","1","0","0","0","17","","","","","",""
"区南部","3","107","1","4","9","42","2","122","8","3","33","1","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"区西南部","2","132","3","2","8","23","2","105","5","4","23","0","1","0","0","1","0","0","1","0","0","0","14","","","","","",""
"区西部","1","151","4","1","10","38","2","93","3","4","13","0","0","2","0","2","0","0","8","0","0","0","11","","","","","",""
"区西北部","7","245","5","5","28","26","1","170","6","2","44","0","1","1","0","1","0","0","1","0","0","0","6","","","","","",""
"区東北部","16","185","8","2","17","29","1","90","4","6","21","0","1","0","0","0","0","0","1","0","0","1","7","","","","","",""
"区東部","8","198","9","1","17","37","2","131","3","4","12","1","1","0","0","0","0","0","3","0","0","0","5","","","","","",""
"西多摩","0","51","0","0","1","8","1","16","4","0","1","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","1","171","2","2","18","45","1","128","3","5","24","2","1","0","0","3","0","0","0","0","0","0","3","","","","","",""
"北多摩西部","4","77","1","1","13","12","0","60","1","2","11","1","0","0","0","1","0","0","1","0","0","0","2","","","","","",""
"北多摩南部","2","111","5","2","26","22","2","166","9","3","19","0","2","0","0","2","1","0","4","0","0","1","16","","","","","",""
"北多摩北部","2","104","6","3","22","30","1","146","1","6","9","0","0","0","0","0","0","0","4","0","0","1","8","","","","","",""
"島しょ","0","12","0","0","0","0","1","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"合計","53","1650","46","24","175","340","17","1324","50","42","224","7","7","3","0","13","1","0","24","0","0","3","98","","","","","",""
