"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","6","8","26","6","4","17","3","0","0","13","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","0","12","10","26","4","2","5","6","0","1","14","0","4","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","5","7","25","8","3","11","7","0","1","11","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","10","39","8","6","3","7","0","0","5","0","3","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","0","0","8","10","24","10","6","4","4","0","1","41","0","2","1","0","0","0","0","1","2","0","0","","","","","",""
"区東北部","0","0","3","6","11","11","17","1","3","0","0","26","0","5","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","0","0","8","12","15","13","12","8","7","0","0","16","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","4","12","5","0","5","3","0","3","3","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","5","2","9","4","1","1","2","0","0","6","0","4","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","4","1","2","2","2","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","3","4","3","1","1","1","0","0","7","1","4","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","0","0","1","4","16","4","1","2","3","0","0","29","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","1","0","0","3","0","3","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","1","58","77","209","81","55","62","48","0","6","172","1","34","8","0","0","7","0","1","3","0","1","","","","","",""
