"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","2","4","12","42","3","23","0","3","3","0","0","0","0","2","0","0","2","0","0","0","","","","","",""
"区南部","7","6","7","18","59","2","23","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","30","4","7","25","67","2","35","1","5","2","0","4","0","0","0","0","0","1","0","0","0","","","","","",""
"区西部","22","1","3","31","69","2","15","4","7","1","0","1","2","0","0","0","0","2","0","0","0","","","","","",""
"区西北部","35","2","6","19","47","0","18","3","3","8","0","1","0","0","2","0","1","1","0","0","0","","","","","",""
"区東北部","14","3","0","20","77","5","11","7","3","3","2","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","21","8","3","26","42","5","18","3","4","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","2","13","1","10","1","3","1","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","18","7","4","52","76","6","50","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","1","1","10","16","1","13","1","4","2","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩南部","50","0","5","15","32","6","30","2","3","2","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"北多摩北部","10","4","4","26","19","1","34","0","4","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","234","38","44","256","559","34","281","30","42","24","5","7","2","0","7","0","1","10","0","0","2","","","","","",""
