"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","0","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","6","0","3","19","0","22","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","7","2","6","4","0","28","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","8","1","6","18","0","21","0","1","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","1","2","0","3","1","21","0","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","11","0","1","7","1","57","2","0","17","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","2","4","0","28","0","0","11","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","26","1","6","30","4","43","0","4","13","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","0","3","11","2","39","0","2","16","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","4","0","4","12","0","25","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","15","3","15","24","3","87","3","2","22","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","0","19","2","5","23","3","68","3","4","19","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","1","0","0","0","5","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","6","0","8","5","2","48","0","1","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","6","2","3","18","2","37","1","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","15","0","0","5","0","6","0","1","1","0","0","0","0","2","0","0","1","1","0","0","","","","","",""
"北区","0","0","0","2","9","1","39","0","2","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","8","1","5","6","0","42","6","4","13","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","5","1","1","8","0","34","0","1","11","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","16","2","11","26","4","60","3","2","35","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","1","14","0","3","28","1","75","0","3","20","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","1","2","0","2","22","0","41","1","0","12","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江戸川","4","15","1","11","12","2","28","7","1","13","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","10","1","16","27","2","93","2","2","56","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","11","3","1","5","16","1","51","0","3","18","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","3","17","2","40","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","5","2","3","10","0","73","1","1","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","6","1","4","12","3","89","2","1","27","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","16","4","11","25","2","142","6","10","27","2","5","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","1","23","7","17","15","3","139","1","3","18","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","251","35","156","421","39","1490","38","52","434","9","15","1","0","8","0","0","1","1","0","1","","","","","",""
