"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","18","8","0","0","12","4","0","0","4","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"〜1歳","62","14","1","2","129","10","0","1","38","0","0","0","3","2","0","0","1","0","1","0","2","1","0","0","0","0","1","0"
"1歳","291","16","13","18","328","34","0","2","54","0","2","1","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","355","3","10","29","252","51","1","6","8","0","0","3","4","0","0","2","0","0","3","0","3","0","0","1","0","0","2","1"
"3歳","446","2","3","49","196","46","0","2","4","0","0","11","4","0","0","0","0","0","1","0","2","0","0","1","0","0","1","1"
"4歳","721","1","6","81","212","61","0","2","1","0","0","11","2","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"5歳","907","1","0","92","206","40","1","8","0","1","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"6歳","900","0","2","82","142","30","0","1","0","0","0","9","0","0","0","0","0","0","1","0","3","0","0","0","0","0","3","0"
"7歳","907","0","1","60","112","7","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","720","0","0","44","130","8","0","6","0","0","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","619","0","0","41","93","5","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","1572","0","0","66","205","5","0","1","0","0","0","3","0","0","0","1","0","0","5","0","1","0","0","0","0","0","1","0"
"15〜19歳","311","0","0","6","35","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"20〜29歳","292","0","0","39","235","1","0","0","0","4","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","1","0"
"50〜59歳","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","0","0","0","0","1","0"
"70〜79歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","3","0"
"合計","9327","45","36","609","2287","303","2","31","109","6","3","57","19","3","0","10","2","2","21","0","26","1","1","2","0","0","22","2"
