"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","17","21","1","1","17","3","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","84","18","5","4","112","29","3","4","54","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","208","31","25","12","260","64","12","2","56","0","5","1","7","2","0","0","0","0","1","0","7","0","0","1","0","0","6","1"
"2歳","210","13","13","28","184","51","10","0","13","0","1","4","3","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1"
"3歳","249","5","9","34","131","50","3","3","2","0","0","5","2","1","0","2","0","0","1","0","1","0","0","0","0","0","1","0"
"4歳","311","2","8","63","160","77","2","6","0","0","0","4","0","2","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"5歳","261","0","12","64","127","50","2","6","0","0","1","13","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","240","0","4","66","134","22","1","8","0","0","0","3","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"7歳","193","0","8","45","120","22","3","3","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","156","0","5","32","99","15","0","4","0","0","0","8","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","137","0","4","34","100","9","1","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","612","0","1","54","352","7","2","2","0","1","0","4","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0"
"15〜19歳","382","0","0","4","143","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","692","0","9","34","486","7","1","2","0","0","0","2","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","4","0","0","0","0","0","4","0"
"40〜49歳","725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","3","0","0","0","0","0","3","0"
"50〜59歳","334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","10","0","0","0","0","0","10","0"
"80歳以上","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","1","0","0","0","0","8","0"
"合計","5922","90","104","475","2425","406","40","42","127","4","7","57","18","5","1","29","0","0","12","2","42","1","0","2","0","1","39","2"
