"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","1","0","0","0","0","5","0","0","2","2"
"中央区","2","6","2","2","0","0","0","0","0","3","0"
"みなと","1","10","13","2","0","0","2","0","0","2","1"
"新宿区","21","25","11","11","0","0","12","0","0","7","2"
"文京","3","1","0","1","0","0","0","0","0","1","1"
"台東","9","0","5","3","1","0","0","0","0","2","0"
"墨田区","4","0","0","0","0","0","1","0","1","2","1"
"江東区","7","3","0","3","0","0","0","0","0","2","0"
"品川区","71","2","5","29","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","3","0","1","1","1","0","4","0","0","2","1"
"世田谷","0","0","0","0","0","0","7","2","0","0","2"
"渋谷区","32","2","12","3","0","0","1","0","0","5","1"
"中野区","13","0","0","5","0","0","0","0","0","2","0"
"杉並","8","1","1","2","0","0","1","0","0","2","2"
"池袋","15","3","3","4","1","0","4","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","2","0","0","0","0","0","0","0","0","1","0"
"板橋区","1","1","0","2","0","0","2","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","3","0","0","0","1"
"江戸川","10","0","1","8","0","0","0","0","0","2","0"
"八王子市","6","1","2","1","0","0","2","0","0","4","1"
"町田市","1","1","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","8","0","1","2","3","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","14","1","0","3","3"
"多摩小平","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","226","57","57","79","6","0","61","3","1","55","25"
