"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","20","8","3","18","85","5","1","4","4","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","29","6","1","18","88","3","1","8","4","0","1","0","0","0","1","0","1","0","0","0","0","","","","","",""
"区西南部","20","5","3","41","95","4","2","9","8","1","0","1","0","0","2","0","0","0","0","0","1","","","","","",""
"区西部","42","12","0","20","89","0","0","3","6","0","1","0","1","0","1","0","0","0","0","1","0","","","","","",""
"区西北部","26","1","2","18","91","8","1","9","8","0","0","0","1","0","1","0","0","0","0","3","0","","","","","",""
"区東北部","29","1","2","23","88","5","2","5","3","0","1","0","1","0","1","0","0","0","0","2","0","","","","","",""
"区東部","21","6","1","25","75","3","0","3","8","1","1","0","0","0","2","0","0","0","0","1","0","","","","","",""
"西多摩","4","0","0","3","25","0","0","5","2","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","18","8","3","36","135","2","1","2","9","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","12","4","0","7","75","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","26","2","4","22","61","9","1","5","8","1","0","2","0","0","0","0","1","1","1","1","1","","","","","",""
"北多摩北部","19","6","6","20","48","3","0","1","8","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","266","59","25","251","963","43","10","55","69","4","6","3","3","0","12","0","2","1","1","9","4","","","","","",""
