"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","33","4","1","26","125","4","1","7","1","0","1","2","1","0","0","0","0","0","1","0","2","4","","","","","",""
"区南部","37","37","6","1","16","118","9","0","8","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","28","59","6","1","22","116","3","0","8","2","0","1","2","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区西部","27","58","4","1","22","125","8","2","8","3","0","0","0","0","0","1","0","0","1","0","0","0","4","","","","","",""
"区西北部","36","99","6","1","37","231","4","1","6","2","1","1","0","0","0","1","0","0","0","0","3","0","0","","","","","",""
"区東北部","47","70","7","4","21","166","6","1","17","5","2","0","0","0","0","2","0","0","0","0","1","0","5","","","","","",""
"区東部","63","54","6","3","20","175","4","0","6","4","0","1","1","0","0","5","0","0","0","0","1","0","2","","","","","",""
"西多摩","12","16","0","0","3","30","1","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","3","","","","","",""
"南多摩","26","56","3","3","19","179","4","1","16","4","0","1","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","33","36","3","0","20","53","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","54","56","4","1","22","124","13","1","3","2","0","0","0","0","0","1","0","0","0","0","0","1","4","","","","","",""
"北多摩北部","36","50","8","2","29","110","1","1","19","3","0","1","1","0","0","1","0","0","1","0","1","0","4","","","","","",""
"島しょ","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","435","627","57","18","258","1552","58","8","106","28","3","6","7","2","0","12","0","0","3","1","6","4","33","","","","","",""
