"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","9","0","0","11","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","4","3","2","77","1","1","0","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","23","6","7","15","223","16","1","2","41","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","18","3","5","23","171","15","3","3","7","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","19","1","7","29","167","16","1","0","1","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","36","0","8","54","163","12","2","5","0","0","0","6","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","49","0","1","53","142","16","2","0","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"6歳","40","1","1","60","143","11","0","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"7歳","41","0","3","34","127","6","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","26","0","0","23","90","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","31","0","0","25","70","2","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","84","0","1","37","202","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","22","0","0","2","26","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","17","0","0","6","128","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","515","24","36","363","1740","102","11","14","70","0","2","23","9","0","0","8","1","4","8","0","3","0","1","0","0","0","2","0"
