"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","4","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","9","0","1","54","4","0","2","17","0","1","0","0","0","0","0","0","0","0","0"
"1歳","20","14","2","6","154","15","1","3","12","0","0","3","0","0","0","0","0","0","0","0"
"2歳","18","3","0","7","98","13","1","0","3","0","1","1","1","0","0","0","0","0","0","0"
"3歳","29","3","0","6","54","11","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"4歳","29","1","1","16","58","9","2","1","1","0","0","10","0","0","0","0","0","0","0","0"
"5歳","39","0","1","14","39","4","1","2","0","0","0","6","1","0","0","0","0","0","0","0"
"6歳","29","0","1","7","49","0","1","1","0","0","0","9","0","0","0","0","0","0","1","0"
"7歳","23","0","1","13","34","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"8歳","22","0","0","10","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","19","0","0","5","34","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","78","0","0","4","56","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","71","0","0","1","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","113","0","0","9","201","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","676","34","6","99","881","66","6","10","33","2","2","45","2","0","0","6","0","0","1","0"
