"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","13","4","13","33","1","25","2","7","9","2","0","1","0","1","0","0","0","1","0","0","","","","","",""
"区南部","4","13","3","10","39","3","26","5","7","13","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","22","21","2","26","29","1","37","2","3","6","1","1","0","0","1","0","1","0","0","0","0","","","","","",""
"区西部","11","12","2","18","41","2","21","0","2","3","0","0","3","0","0","2","0","1","0","0","1","","","","","",""
"区西北部","27","20","2","21","32","3","27","3","8","24","1","0","1","0","2","0","0","3","0","0","0","","","","","",""
"区東北部","13","19","1","9","40","4","12","12","6","17","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区東部","22","14","2","20","39","5","21","1","10","9","1","2","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","4","4","0","4","11","2","20","0","2","4","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","13","16","5","24","28","13","46","2","8","7","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","9","7","2","7","8","1","11","0","1","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","23","19","5","13","24","3","38","2","8","8","1","1","0","0","0","0","0","4","0","0","1","","","","","",""
"北多摩北部","21","14","6","8","16","1","32","3","8","15","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","196","172","34","173","340","39","325","36","70","120","11","9","5","0","6","2","1","10","1","0","3","","","","","",""
