"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","1","1","5","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","1","0","6","20","1","0","7","1","0","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","11","2","0","12","20","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","8","1","0","4","15","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","2","0","1","14","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","1","1","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","3","0","","","","","",""
"江東区","4","1","2","8","56","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","2","1","1","22","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","1","0","7","8","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","5","1","13","51","4","2","4","1","0","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"世田谷","15","2","3","16","47","7","0","5","3","0","1","0","0","0","0","0","0","0","0","1","1","","","","","",""
"渋谷区","1","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","12","4","0","13","18","0","0","4","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","12","2","0","5","20","2","0","1","0","0","0","0","2","0","0","0","0","0","0","1","1","","","","","",""
"池袋","4","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","1","16","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","4","0","6","19","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","0","2","25","0","1","6","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","10","1","0","17","31","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","10","2","1","12","37","7","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","7","34","0","0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","6","3","1","10","26","3","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","8","0","1","10","68","5","1","2","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","11","1","1","18","49","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","0","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","2","0","8","24","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","10","1","0","9","54","5","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","23","2","1","8","47","6","0","7","4","0","0","0","0","0","0","1","0","0","1","2","1","","","","","",""
"多摩小平","14","1","3","22","37","4","0","4","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","217","43","17","223","806","53","5","75","53","2","7","0","5","0","4","1","0","0","2","8","5","","","","","",""
