"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","7","2","8","6","0","0","1","0","0","2","2"
"中央区","3","2","0","7","1","0","0","0","0","3","0"
"みなと","25","34","10","7","0","0","4","0","1","2","1"
"新宿区","34","22","48","24","0","0","10","3","0","7","2"
"文京","7","1","1","4","0","0","3","0","1","1","1"
"台東","8","1","2","22","3","0","0","0","0","2","0"
"墨田区","2","0","0","3","0","0","4","0","0","2","1"
"江東区","11","6","2","8","0","0","0","0","0","2","0"
"品川区","7","3","1","5","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","4","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","5","3","0","0","2"
"渋谷区","58","36","30","60","3","0","0","0","0","5","1"
"中野区","1","0","0","1","0","0","0","0","0","2","0"
"杉並","8","0","0","0","0","0","7","1","0","2","2"
"池袋","23","8","4","12","2","0","2","1","2","3","1"
"北区","0","0","2","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","6","2","2","2","1","0","1","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","4","5","0","0","1"
"江戸川","3","0","1","1","1","0","0","0","0","2","0"
"八王子市","3","2","0","0","1","0","7","0","0","4","1"
"町田市","5","2","2","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","20","1","0","4","2","0","1","0","0","2","1"
"多摩府中","0","1","0","0","0","0","27","0","0","3","3"
"多摩小平","0","0","0","0","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","240","123","113","170","14","0","82","13","4","55","25"
