"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","10","0","0","1","0","3","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"〜1歳","28","2","0","3","20","4","4","0","20","0","2","0","3","0","0","0","0","0","0","0"
"1歳","121","8","1","3","39","10","20","0","46","0","3","6","2","0","0","0","0","0","1","0"
"2歳","174","3","0","5","30","12","8","1","2","0","1","4","1","0","0","0","0","0","1","0"
"3歳","268","1","1","9","28","10","6","4","0","0","4","7","0","0","0","0","0","0","0","0"
"4歳","369","0","1","16","25","12","3","1","1","0","5","22","0","0","0","0","0","0","1","0"
"5歳","435","0","0","24","24","11","5","1","0","0","1","20","1","0","0","0","0","0","1","0"
"6歳","537","0","1","21","19","2","1","2","0","0","0","8","2","0","0","0","0","0","0","0"
"7歳","653","0","0","14","23","0","0","1","0","1","0","6","1","0","0","0","0","0","0","0"
"8歳","605","0","1","10","19","4","0","2","0","0","2","3","0","0","0","0","0","0","0","0"
"9歳","675","0","0","6","9","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","2552","0","0","14","28","4","1","0","0","0","0","2","0","1","0","0","0","0","1","0"
"15〜19歳","703","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","301","0","0","6","57","2","0","0","0","4","1","0","0","0","0","5","0","0","0","0"
"30〜39歳","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","256","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"50〜59歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","8073","14","5","132","324","74","50","12","71","6","21","80","10","1","1","16","0","0","5","2"
