"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","5","0","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","1","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","1","0","0","0","0","0"
"20〜24歳","15","2","9","12","0","0","0","0","0"
"25〜29歳","25","5","6","12","0","0","1","0","0"
"30〜34歳","21","1","5","11","0","0","0","0","0"
"35〜39歳","16","4","2","10","0","0","0","0","0"
"40〜44歳","17","3","6","7","0","0","2","0","0"
"45〜49歳","9","3","8","2","0","0","0","0","0"
"50〜54歳","6","1","5","7","0","0","1","0","0"
"55〜59歳","1","1","1","2","0","0","2","0","0"
"60〜64歳","0","0","1","0","0","0","1","0","0"
"65〜69歳","0","0","2","1","0","0","4","0","0"
"70歳以上","2","2","1","2","0","0","16","0","0"
"合計","113","23","46","67","0","0","38","0","0"
