"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","102","7","3","4","65","8","5","2","5","0","1","5","0","0","0","2","1","0","0","0","","","","","",""
"区南部","171","2","3","5","102","8","2","2","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","145","0","0","6","68","8","2","0","1","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"区西部","124","3","0","5","88","7","1","0","5","0","0","0","1","0","0","3","0","0","1","0","","","","","",""
"区西北部","168","1","1","7","82","9","3","2","4","0","1","9","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","139","0","2","7","74","11","0","3","2","0","0","4","0","0","0","1","0","0","1","0","","","","","",""
"区東部","195","1","1","8","77","11","5","0","4","0","1","10","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","76","0","0","2","12","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","303","14","0","26","122","53","1","2","4","0","2","17","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","51","0","0","0","15","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","170","0","1","6","24","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","139","11","1","6","22","8","0","0","0","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1805","39","12","82","751","128","20","12","30","0","6","65","1","0","0","9","1","0","2","0","","","","","",""
