"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","0","0","0","4","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","31","1","0","0","19","7","0","4","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","148","0","0","0","46","14","3","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","170","0","2","2","39","21","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","225","0","4","7","31","16","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"4歳","298","0","1","3","49","21","0","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"5歳","293","0","0","10","46","9","2","3","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"6歳","305","0","0","4","30","9","1","2","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0"
"7歳","248","0","0","7","33","4","1","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0"
"8歳","189","0","0","7","22","4","0","3","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"9歳","158","0","0","3","19","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","355","0","0","7","40","2","1","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"15〜19歳","71","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","209","0","0","1","64","0","0","1","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0"
"30〜39歳","305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3428","1","7","51","452","112","8","24","30","0","0","0","1","52","4","0","0","4","0","0","1","0","0"
