"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","7","7","1","5","0","0","8","8","0","",""
"区南部","1","1","0","0","0","1","5","0","0","",""
"区西南部","6","0","1","0","0","0","21","13","0","",""
"区西部","32","4","4","18","1","1","42","10","6","",""
"区西北部","24","5","8","10","0","0","14","3","0","",""
"区東北部","3","1","0","6","0","0","3","0","0","",""
"区東部","19","17","4","29","0","1","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","1","0","0","0","0","3","0","0","",""
"北多摩西部","2","0","1","9","1","0","0","0","0","",""
"北多摩南部","7","3","1","5","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","101","39","20","82","2","4","100","34","6","",""
