"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","13","0","0","17","3","3","1","3","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","29","4","0","92","8","21","0","49","0","5","1","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","38","6","1","129","21","69","3","95","1","13","4","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","11","3","12","108","37","43","5","12","0","7","1","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","10","2","23","95","29","40","7","0","0","10","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","0","3","5","54","89","37","28","9","3","0","2","8","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"5歳","0","2","5","63","73","18","15","13","1","0","1","13","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","2","0","1","52","55","7","11","2","1","1","2","10","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","1","0","3","50","51","10","10","1","2","0","2","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","33","37","4","4","1","1","0","0","6","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","2","0","1","16","48","1","3","3","1","0","1","4","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","1","42","92","2","5","3","2","2","1","4","0","0","0","1","0","1","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","20","1","1","0","0","1","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","2","2","15","97","0","7","0","0","6","1","0","1","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","18","108","34","361","1003","178","260","48","170","12","45","66","24","0","1","16","2","2","42","0","0","0","0","0","0","0","0","0"
