"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","70","0","0","3","7","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"中央区","0","0","146","1","2","1","15","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","1","167","0","2","14","11","5","0","3","4","0","0","1","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"新宿区","0","3","244","1","0","11","15","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"文京","0","0","279","0","2","21","25","4","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","2","3","214","0","1","7","31","2","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","4","90","0","1","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","1","452","1","1","18","59","6","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","4","222","0","0","13","19","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","3","3","196","0","1","11","21","4","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","4","325","0","9","31","56","6","5","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","10","2","612","0","5","32","56","0","2","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"渋谷区","0","2","113","1","0","1","11","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"中野区","4","1","447","2","1","25","18","1","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","4","1","268","0","0","10","39","4","0","6","2","0","0","0","1","0","0","0","0","1","1","0","0","0","","","","","","",""
"池袋","0","2","246","0","1","8","13","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"北区","1","5","265","1","1","26","29","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","1","231","0","0","10","39","2","1","4","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","8","266","0","1","7","27","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","","","","","","",""
"練馬区","4","5","437","1","6","35","42","8","0","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","4","9","481","4","7","11","39","1","0","16","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","4","4","296","0","0","6","46","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江戸川","4","12","516","1","2","21","51","3","0","6","3","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","3","6","1018","0","5","30","100","5","1","22","2","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","4","2","876","0","0","37","95","8","0","3","5","1","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","3","123","0","1","7","22","1","1","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","0","1","358","0","0","10","12","3","1","6","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","3","6","407","1","0","37","30","3","0","2","2","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"多摩府中","3","13","997","0","2","64","78","7","2","9","8","1","1","2","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"多摩小平","8","6","787","0","6","49","87","11","1","13","4","3","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","0","13","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","70","114","11162","14","57","556","1103","107","23","137","49","10","11","15","4","1","5","1","0","3","1","2","1","9","","","","","","",""
