"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","17","0"
"1〜4歳","0","0","0","0","0","0","8","27","0"
"5〜9歳","0","0","0","0","0","0","0","4","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","16","3","2","3","0","0","1","1","1"
"20〜24歳","37","12","12","11","3","1","6","1","0"
"25〜29歳","38","23","16","14","2","1","2","1","0"
"30〜34歳","28","19","5","8","1","0","2","1","0"
"35〜39歳","18","10","2","5","2","1","0","1","1"
"40〜44歳","13","11","2","10","1","0","3","0","0"
"45〜49歳","6","10","3","1","2","1","4","1","0"
"50〜54歳","1","4","2","3","1","0","3","1","0"
"55〜59歳","1","0","1","1","1","0","5","1","0"
"60〜64歳","0","1","0","1","0","0","10","4","0"
"65〜69歳","0","2","0","0","0","0","7","3","0"
"70歳以上","0","0","0","0","0","0","53","3","3"
"合計","158","95","45","57","13","4","121","66","5"
