"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","4","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","1","1","0","8","11","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","2","1","0","12","40","7","1","12","4","0","3","1","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","0","2","2","21","20","9","11","3","3","0","5","1","1","0","0","1","0","0","0","0","0","11","7","1","2","2","0"
"文京","0","0","1","4","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"台東","1","0","2","11","48","3","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","1","7","7","19","7","1","10","5","0","0","0","1","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","2","0","9","15","113","17","10","9","9","0","1","4","0","0","0","2","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","2","2","19","69","8","5","1","6","0","0","3","0","0","0","1","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","1","5","15","4","5","1","2","0","3","0","0","0","0","1","0","0","0","0","0","8","5","1","0","0","0"
"大田区","1","3","14","43","147","27","26","29","11","0","8","7","3","0","0","1","0","0","1","0","0","21","13","2","1","1","0"
"世田谷","3","0","12","68","107","33","4","11","15","0","5","5","5","1","0","0","0","0","0","0","0","25","16","2","1","2","0"
"渋谷区","0","0","2","6","15","2","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","0","0","10","36","11","13","1","5","0","4","0","2","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","3","50","73","2","7","12","6","0","3","1","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","0","0","1","2","10","1","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","1","9","24","1","0","3","2","0","7","4","5","0","0","1","0","0","0","0","0","10","6","1","0","0","0"
"荒川区","1","0","6","25","30","3","0","1","4","3","1","3","1","0","0","2","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","0","1","7","43","11","0","8","6","3","1","2","2","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","0","12","78","86","21","2","18","4","1","2","4","1","0","0","3","0","0","0","0","0","21","13","2","0","0","0"
"足立","1","0","6","49","86","15","1","5","4","0","5","5","1","0","1","2","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","0","0","23","55","13","0","1","9","0","2","5","0","0","0","0","0","0","5","0","0","13","8","1","1","1","0"
"江戸川","0","0","9","39","104","37","3","11","5","0","7","8","0","0","0","3","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","11","2","7","74","152","29","9","17","12","0","2","9","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","7","0","3","63","92","35","3","4","9","0","3","11","4","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","7","13","54","15","0","7","0","0","2","1","1","0","0","1","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1","0","3","32","77","9","3","8","5","0","1","15","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","2","0","19","47","80","14","5","26","9","0","0","5","1","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"多摩府中","1","3","19","78","148","43","20","24","16","0","0","6","2","0","0","0","2","0","0","0","0","32","20","2","2","3","0"
"多摩小平","1","0","35","72","123","50","10","13","19","0","0","16","2","2","0","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","34","17","185","886","1879","442","144","249","178","8","65","117","32","4","1","19","2","0","7","0","0","414","259","37","23","25","0"
