"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","3","11","19","5","59","5","3","1","14","3","1","0","0","1","0","0","2","0","0","","","","","",""
"区南部","0","8","6","11","55","4","123","0","8","0","41","6","1","0","0","3","0","0","0","0","0","","","","","",""
"区西南部","0","5","5","7","19","8","128","0","4","1","36","1","1","1","0","2","0","0","1","0","0","","","","","",""
"区西部","0","5","1","8","21","9","99","1","5","1","18","1","1","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","0","6","6","7","31","4","196","2","8","0","43","2","3","0","0","3","0","1","0","0","0","","","","","",""
"区東北部","3","7","4","12","42","7","147","2","11","0","56","4","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","0","13","6","9","66","3","125","3","6","1","45","3","2","0","0","1","0","1","0","0","0","","","","","",""
"西多摩","0","1","1","9","7","1","39","1","0","1","4","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","5","7","22","51","7","181","5","10","0","55","3","2","1","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","2","16","9","3","61","3","1","0","20","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","4","7","17","5","114","1","7","0","29","3","1","0","0","1","0","1","1","0","0","","","","","",""
"北多摩北部","0","11","5","1","21","3","101","0","1","0","24","1","3","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","69","50","120","358","59","1376","23","66","5","387","28","16","2","0","15","0","3","8","0","0","","","","","",""
