"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","9","4","1","0","28","1","0","0","14","0","0","0","1","0","0","0","0","0","0","0"
"1歳","38","1","1","3","80","14","1","0","14","0","0","1","2","0","0","0","0","0","1","0"
"2歳","49","1","1","9","55","18","1","0","1","0","0","2","0","1","0","0","0","0","0","0"
"3歳","46","0","1","12","52","12","1","3","1","0","1","2","0","0","0","0","0","0","0","0"
"4歳","99","0","3","34","51","15","0","1","0","0","0","6","0","0","0","0","0","0","0","0"
"5歳","133","0","1","32","40","17","1","5","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","180","1","1","28","54","6","0","1","0","0","0","8","0","0","0","0","0","0","0","0"
"7歳","198","0","0","24","38","4","1","0","0","0","0","7","0","0","0","1","0","0","0","0"
"8歳","224","0","1","17","40","5","2","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9歳","159","0","0","9","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","373","0","0","19","51","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0"
"15〜19歳","62","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","24","0","0","4","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1679","7","10","192","566","93","7","10","32","0","1","36","4","1","0","5","1","0","1","2"
