"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","14","2","1","3","8","1","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","16","0","0","2","10","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","10","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","9","1","0","0","17","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","1","0","8","5","0","0","4","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"江東区","51","0","0","9","60","12","0","3","5","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","22","0","1","4","29","3","0","4","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","13","0","0","1","4","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","73","2","0","14","51","5","1","4","7","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","61","0","1","20","54","4","0","7","6","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","6","0","0","5","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","12","0","0","3","34","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","24","0","0","9","32","8","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","18","0","0","2","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","26","0","0","4","9","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","18","1","0","7","29","3","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","34","0","0","3","29","4","0","1","5","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","30","0","3","17","53","8","0","3","8","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","78","0","0","8","36","2","1","2","5","0","0","0","0","0","1","3","0","0","0","0","0","","","","","",""
"葛飾区","64","0","0","3","35","3","3","0","4","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","21","0","1","11","57","2","0","3","8","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","111","1","1","29","76","3","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","36","0","0","17","50","8","0","0","1","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","27","0","0","1","31","4","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","18","0","1","8","42","4","2","1","3","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","82","0","2","7","57","9","0","4","8","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","55","0","4","23","97","2","0","12","4","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","64","3","6","31","79","7","0","5","9","0","1","2","1","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1008","11","21","253","1010","103","9","76","100","3","4","32","7","1","1","5","0","0","4","0","0","","","","","",""
