"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","1","0","1","35","5","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","48","1","1","1","89","21","1","1","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2歳","39","0","1","4","76","14","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","31","0","2","5","58","19","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","43","0","0","20","62","20","0","5","0","0","1","0","0","3","0","1","0","1","0","0","0","0","0"
"5歳","40","0","1","17","61","14","0","10","0","0","1","0","1","3","0","0","0","1","0","0","0","0","0"
"6歳","33","0","0","11","44","9","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"7歳","26","0","0","9","34","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","16","0","0","6","36","2","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","17","0","0","8","20","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","68","0","1","6","52","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0"
"15〜19歳","26","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"20〜29歳","36","2","0","4","75","0","0","1","0","0","2","2","0","0","0","1","0","4","0","0","0","0","0"
"30〜39歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","515","4","6","92","662","110","1","28","37","0","6","2","1","15","4","3","0","14","0","0","0","0","0"
