"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","11","7","1","15","1","6","1","0","",""
"区南部","3","1","1","0","0","0","0","0","0","",""
"区西南部","0","2","0","0","1","0","4","0","0","",""
"区西部","4","5","1","3","1","1","26","4","1","",""
"区西北部","10","10","3","1","3","0","3","0","0","",""
"区東北部","1","0","0","0","0","0","3","0","0","",""
"区東部","6","2","0","0","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","4","0","0","3","2","1","0","0","",""
"北多摩西部","26","1","1","0","3","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","6","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","80","36","13","5","26","4","50","10","1","",""
