"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","6","0","0","6","31","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","7","0","11","21","0","0","1","3","0","0","0","2","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","14","6","7","8","36","0","0","0","5","0","1","1","2","0","0","0","0","0","0","0","1","12","8","1","2","2","0"
"文京","1","1","0","8","17","3","0","0","3","0","0","0","1","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","4","1","1","18","29","1","2","1","5","0","1","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","8","2","1","8","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","12","1","1","32","87","2","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","2","2","9","37","1","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","6","3","2","11","38","1","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","16","9","8","34","94","9","0","2","8","0","3","0","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","23","4","2","38","99","4","1","11","11","0","0","4","0","0","3","0","0","0","0","1","0","25","16","2","2","2","0"
"渋谷区","3","1","0","1","19","0","0","1","1","0","0","0","0","0","2","0","0","0","0","1","0","7","4","1","1","1","0"
"中野区","10","1","1","27","46","3","0","0","3","0","1","0","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","18","0","0","13","38","3","0","4","5","0","1","0","1","0","0","0","0","0","0","1","2","16","10","1","2","2","0"
"池袋","4","3","0","10","10","2","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","5","1","0","1","17","2","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","4","12","2","20","20","1","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","10","0","1","14","28","4","0","0","4","0","1","1","0","0","2","0","0","0","0","2","0","16","10","2","1","1","0"
"練馬区","14","1","3","59","48","2","0","6","11","1","1","1","1","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","23","5","1","9","66","8","1","2","6","0","0","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","8","0","1","7","67","2","2","1","6","0","0","0","0","0","1","0","0","0","0","1","1","13","8","1","1","1","0"
"江戸川","20","3","8","24","48","4","1","2","8","1","2","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","22","3","5","41","106","3","0","3","5","0","0","0","0","0","4","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","10","0","2","28","63","2","2","5","4","0","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"西多摩","17","0","3","22","28","2","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","18","6","0","12","31","1","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","13","1","1","18","29","5","0","2","3","0","1","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","31","12","5","48","88","4","2","5","13","0","2","2","1","0","4","0","0","0","0","1","1","32","20","3","3","3","0"
"多摩小平","26","5","1","82","117","6","1","4","10","0","0","0","0","0","0","0","0","0","0","0","2","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","358","90","58","620","1369","76","16","66","140","5","19","12","12","0","21","0","0","0","0","7","7","416","262","38","25","25","0"
