"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","5","0","1","2","3","0","7","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","3","0","1","6","3","0","0","0","1","16","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","10","8","10","1","10","0","2","0","21","2","0","0","0","0","0","0","2","0","0","1","","","","","",""
"文京","0","0","0","0","2","1","1","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","3","1","0","14","0","6","0","2","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","4","3","0","0","0","1","0","6","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","0","0","2","1","35","2","2","1","3","0","35","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","1","11","2","2","2","2","0","30","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","9","0","2","1","2","0","25","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","2","9","36","4","3","2","5","1","60","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","5","6","26","2","7","8","6","0","79","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","0","5","1","0","1","1","0","8","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","1","9","1","2","0","3","0","21","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","3","15","3","1","1","1","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","9","0","1","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","12","0","3","2","4","0","16","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","3","6","0","1","0","2","0","20","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","7","3","2","2","3","0","10","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","5","15","27","4","15","5","3","0","39","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","8","26","0","21","0","3","1","56","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","0","5","17","2","1","0","3","0","27","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","2","6","29","2","2","0","3","0","22","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","3","10","25","4","10","12","2","0","86","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","1","16","19","5","11","7","4","0","46","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","3","10","0","1","0","2","0","15","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","2","4","9","4","5","0","5","0","50","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","7","25","6","7","1","2","0","59","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","5","8","29","7","17","5","4","0","89","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","1","14","26","5","8","3","4","0","66","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","11","49","141","463","66","142","55","76","4","946","35","8","2","0","10","1","0","2","0","0","1","","","","","",""
