"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","0","0","0","25","3","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","0","1","2","57","12","0","1","15","0","0","0","0","4","0","1","0","0","0","0","0","0","0"
"2歳","13","0","0","2","39","9","0","3","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"3歳","6","0","2","10","37","15","1","1","1","0","0","0","0","6","2","0","0","0","0","0","0","0","0"
"4歳","18","0","0","7","32","12","0","3","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0"
"5歳","4","0","0","6","23","5","0","3","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0"
"6歳","9","0","0","5","17","2","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"7歳","8","0","1","7","17","4","0","1","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0"
"8歳","8","1","1","2","8","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","2","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","14","0","0","7","13","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","27","1","1","12","56","1","0","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0"
"30〜39歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40〜49歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","200","2","6","62","331","67","1","22","43","0","0","2","0","72","3","3","1","3","0","0","0","0","0"
