"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","5","26","68","2","47","0","6","0","13","3","1","0","0","1","0","0","2","0","0","0","","","","","",""
"区南部","1","11","12","31","76","1","44","4","9","0","12","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","8","3","36","59","22","61","3","5","0","11","3","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西部","2","6","7","29","51","4","42","5","8","1","13","4","1","2","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","2","2","5","35","43","6","65","0","11","0","15","8","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","3","2","15","15","66","5","81","1","8","0","30","1","1","1","0","1","0","0","1","0","0","0","","","","","",""
"区東部","5","5","11","38","76","1","45","2","9","0","26","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","1","3","3","9","9","1","6","0","3","0","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","21","55","96","5","28","1","13","1","13","8","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","17","29","4","21","2","7","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","1","12","22","37","4","14","2","3","0","12","1","2","0","0","2","2","0","0","1","0","0","","","","","",""
"北多摩北部","1","5","16","50","50","3","32","1","3","0","9","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","25","50","111","363","660","58","486","21","85","2","161","36","16","4","0","12","2","0","5","1","0","0","","","","","",""
