"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","1","0","0","1","0","0"
"20〜24歳","20","7","10","9","0","0","0","0","0"
"25〜29歳","33","12","10","12","0","0","0","0","0"
"30〜34歳","20","4","10","15","0","0","3","0","0"
"35〜39歳","22","7","11","10","0","0","0","0","0"
"40〜44歳","13","9","9","5","0","0","2","0","0"
"45〜49歳","6","1","1","5","0","0","1","0","0"
"50〜54歳","6","4","2","3","0","0","0","0","0"
"55〜59歳","1","3","5","4","0","0","5","0","0"
"60〜64歳","2","1","0","2","0","0","5","0","0"
"65〜69歳","2","2","0","1","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","12","1","0"
"合計","128","50","58","67","0","0","34","3","0"
