"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","3","3","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","2","0","0","0","0","0","0","0","0"
"20〜24歳","14","1","2","11","2","0","0","0","0"
"25〜29歳","19","9","7","14","0","0","0","0","0"
"30〜34歳","16","8","13","8","0","0","0","0","0"
"35〜39歳","10","10","11","7","0","0","1","0","0"
"40〜44歳","12","12","10","4","1","0","1","1","0"
"45〜49歳","8","15","4","6","0","0","2","0","1"
"50〜54歳","4","8","4","4","0","0","0","0","1"
"55〜59歳","6","6","2","1","0","0","1","0","1"
"60〜64歳","1","3","0","0","0","0","2","0","0"
"65〜69歳","1","2","2","1","0","0","2","1","1"
"70歳以上","0","1","1","0","0","0","15","3","0"
"合計","93","75","56","56","3","0","34","10","4"
