"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","7","22","32","9","63","3","9","0","9","1","0","0","0","3","0","0","0","0","0","","","","","",""
"区南部","1","0","10","33","84","13","11","3","9","1","5","4","4","0","0","2","0","0","0","0","0","","","","","",""
"区西南部","0","1","10","29","56","13","16","1","9","0","9","1","5","0","0","1","0","1","0","0","0","","","","","",""
"区西部","1","3","12","21","46","14","15","1","12","0","1","5","3","0","0","1","0","0","4","0","0","","","","","",""
"区西北部","2","0","19","27","67","12","22","0","12","0","12","2","2","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","3","2","16","31","81","10","15","4","9","0","9","5","1","0","0","2","0","0","2","2","0","","","","","",""
"区東部","1","0","18","37","90","11","16","1","5","0","1","6","1","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","1","0","3","11","15","3","4","0","2","0","1","2","1","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","4","3","7","69","103","22","45","5","12","0","17","16","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","16","22","12","19","0","7","0","3","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","17","26","41","16","36","1","7","0","12","0","3","0","0","1","0","0","2","0","0","","","","","",""
"北多摩北部","0","1","16","22","37","8","38","0","13","0","7","0","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","10","137","344","674","143","300","19","106","1","86","45","23","1","0","17","0","1","8","2","0","","","","","",""
