"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","56","45","6","22","0","0","6","0","0","",""
"区南部","4","5","0","3","0","0","1","0","0","",""
"区西南部","9","6","2","13","0","0","3","0","0","",""
"区西部","31","10","50","23","0","0","8","1","0","",""
"区西北部","10","4","1","15","0","0","2","3","0","",""
"区東北部","1","0","0","0","0","0","2","1","0","",""
"区東部","15","7","2","9","0","0","6","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","17","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","127","77","61","85","0","0","48","7","0","",""
