"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","4","0","2","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","3","0","2","2","2"
"中央区","20","5","0","7","10","15","0","2","0","1","0","2","1","0","0","2","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","71","9","0","28","11","14","1","2","0","3","3","0","0","0","0","0","0","0","1","0","0","3","4","9","6","0","1","1","1"
"新宿区","66","16","1","9","11","13","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","2","11","7","2","2","2","2"
"文京","76","7","1","28","11","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","1"
"台東","56","5","0","32","24","35","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","100","22","0","4","12","3","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","2","3","8","5","1","1","1","1"
"江東区","93","14","0","42","38","40","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","78","12","0","33","22","29","3","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","58","4","0","4","16","16","1","1","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","228","22","0","60","55","93","1","1","0","3","2","2","0","1","0","1","0","0","0","0","0","0","1","21","13","2","1","1","1"
"世田谷","245","26","1","34","88","103","6","23","1","3","0","2","1","0","0","3","0","1","0","0","0","3","4","25","16","2","2","2","2"
"渋谷区","44","9","0","13","2","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","4","1","1","1","1"
"中野区","138","21","0","26","67","63","7","12","0","1","1","1","0","0","0","3","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","188","15","0","14","16","36","2","1","0","5","0","0","2","1","0","2","0","0","0","0","0","5","1","17","11","1","2","2","2"
"池袋","83","16","0","15","10","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","130","18","0","63","27","14","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","131","15","1","42","32","31","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","149","25","0","16","21","28","1","3","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","16","10","2","1","1","1"
"練馬区","245","28","0","45","24","51","3","5","0","2","1","0","1","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","196","13","0","43","38","70","2","5","0","2","3","2","0","1","0","2","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","143","14","0","16","21","23","0","6","0","1","1","0","0","0","0","2","0","0","1","0","0","2","2","13","8","1","1","1","1"
"江戸川","219","26","0","130","129","43","3","9","0","3","1","1","0","0","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","392","26","1","39","61","71","0","29","0","5","1","0","1","1","0","3","0","0","0","0","0","0","5","18","11","2","1","1","1"
"町田市","143","14","0","23","38","44","0","3","1","6","1","1","2","0","0","2","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","148","9","0","3","15","20","0","6","0","2","0","1","1","0","0","0","0","0","0","0","0","0","1","14","8","1","1","1","1"
"南多摩","183","8","0","14","19","19","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","287","25","0","10","68","26","1","6","0","3","2","1","0","0","0","2","0","0","0","0","0","0","0","21","14","2","1","1","1"
"多摩府中","469","51","0","61","158","67","10","10","1","9","3","4","2","1","0","0","0","0","2","0","0","7","8","33","21","3","3","3","3"
"多摩小平","354","22","1","56","119","128","2","23","0","5","0","0","1","2","0","3","0","0","0","0","0","6","12","22","14","2","2","2","2"
"島しょ","26","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","4779","501","6","912","1167","1132","52","171","5","73","27","18","13","7","0","30","0","1","5","0","0","31","48","417","262","39","25","25","25"
