"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","5","24","6","2","4","7","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","1","0","3","6","25","10","0","3","4","0","0","0","0","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","3","30","3","1","4","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","5","30","2","1","6","4","0","0","0","0","5","0","0","0","2","0","0","0","1","0","0","","","","","",""
"区西北部","0","0","1","7","24","4","2","1","11","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","3","24","8","1","1","6","0","0","0","2","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","7","22","2","4","0","4","0","0","1","2","0","1","1","0","2","0","0","0","0","0","3","","","","","",""
"西多摩","0","0","0","4","18","7","0","1","4","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","24","4","0","1","1","0","0","0","2","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","14","1","0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","2","12","5","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","0","2","16","5","1","0","6","0","0","1","1","2","1","0","1","0","0","0","0","0","0","2","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","0","4","46","263","57","12","23","55","0","1","3","11","17","12","1","1","12","0","0","0","1","0","6","","","","","",""
