"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","49","26","3","8","11","0","3","4","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","0","1","0","0","0","0","6","3","0","",""
"区西部","8","9","6","4","1","0","9","13","1","",""
"区西北部","10","5","3","3","0","0","9","1","0","",""
"区東北部","2","0","0","1","1","0","3","0","1","",""
"区東部","11","3","0","1","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","1","1","0","8","0","6","0","0","",""
"北多摩西部","12","0","1","6","0","0","0","0","0","",""
"北多摩南部","6","3","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","107","48","14","25","22","0","39","21","2","",""
